0.962146175362,0.748392910513
0.870079714258,0.709301363184
0.762026267105,0.671198613165
0.661722850262,0.634126532342
0.576787924563,0.598123930036
0.507122620481,0.563226420463
0.450310168026,0.529466316542
0.403732145606,0.496872550052
0.365173631752,0.465470617758
0.332900650876,0.435282552825
0.3055900401,0.406326920573
0.282236993079,0.37861883738
0.262075136579,0.352170011336
0.244514970542,0.326988803058
0.229098390402,0.303080304997
0.215465553465,0.280446437433
0.203330770875,0.259086059298
0.192464882381,0.238995091976
0.1826822694,0.220166654198
0.173831196604,0.202591206189
0.165786557835,0.186256701307
0.158444373363,0.171148743432
0.151717574656,0.157250748524
0.145532744756,0.144544108785
0.139827574674,0.133008358066
0.134548861348,0.122621337197
0.129650918899,0.113359358066
0.125094308058,0.105197365429
0.120844812578,0.0981090954831
0.116872608879,0.0920672304062
0.113151588021,0.0870435481667
0.109658798626,0.083009066992
0.106373986479,0.0799341840136
0.103279211906,0.07778880768
0.100358530131,0.0765424836272
0.0975977228846,0.0761645137695
0.0949840720018,0.0766240684477
0.0925061675627,0.0778902915369
0.0901537446141,0.0799323984748
0.087917543647,0.0827197672229
0.0857891909095,0.0862220222192
0.0837610953537,0.0904091114193
0.0818263595921,0.0952513765637
0.0799787026977,0.100719616831
0.0782123930556,0.106785146068
0.0765221897784,0.11341984381
0.0749032914392,0.12059620032
0.0733512910832,0.128287355891
0.0718621366388,0.136467134663,
