0.0,0.25,1.0,1.0,0.0,-1.56679634813,
0.0,0.5,0.0,0.0,0.0,-0.0,
0.0,0.5,0.0,0.25,0.0,-0.0,
0.0,0.5,0.0,0.5,0.0,-0.0,
0.0,0.5,0.0,0.75,0.0,-0.0,
0.0,0.5,0.0,1.0,0.0,-0.0,
0.0,0.5,0.25,0.0,0.0,-0.0,
0.0,0.5,0.25,0.25,0.0,-1.53880724276,
0.0,0.5,0.25,0.5,0.0,-1.55479769192,
0.0,0.5,0.25,0.75,0.0,-1.56013006464,
0.0,0.5,0.25,1.0,0.0,-1.56279649746,
0.0,0.5,0.5,0.0,0.0,-0.0,
0.0,0.5,0.5,0.25,0.0,-1.55479769192,
0.0,0.5,0.5,0.5,0.0,-1.56279649746,
0.0,0.5,0.5,0.75,0.0,-1.56546304403,
0.0,0.5,0.5,1.0,0.0,-1.56679634813,
0.0,0.5,0.75,0.0,0.0,-0.0,
0.0,0.5,0.75,0.25,0.0,-1.56013006464,
0.0,0.5,0.75,0.5,0.0,-1.56546304403,
0.0,0.5,0.75,0.75,0.0,-1.56724078622,
0.0,0.5,0.75,1.0,0.0,-1.56812966645,
0.0,0.5,1.0,0.0,0.0,-0.0,
0.0,0.5,1.0,0.25,0.0,-1.56279649746,
0.0,0.5,1.0,0.5,0.0,-1.56679634813,
0.0,0.5,1.0,0.75,0.0,-1.56812966645,
0.0,0.5,1.0,1.0,0.0,-1.56879632946,
0.0,0.75,0.0,0.0,0.0,-0.0,
0.0,0.75,0.0,0.25,0.0,-0.0,
0.0,0.75,0.0,0.5,0.0,-0.0,
0.0,0.75,0.0,0.75,0.0,-0.0,
0.0,0.75,0.0,1.0,0.0,-0.0,
0.0,0.75,0.25,0.0,0.0,-0.0,
0.0,0.75,0.25,0.25,0.0,-1.54946622892,
0.0,0.75,0.25,0.5,0.0,-1.56013006464,
0.0,0.75,0.25,0.75,0.0,-1.56368533554,
0.0,0.75,0.25,1.0,0.0,-1.56546304403,
0.0,0.75,0.5,0.0,0.0,-0.0,
0.0,0.75,0.5,0.25,0.0,-1.56013006464,
0.0,0.75,0.5,0.5,0.0,-1.56546304403,
0.0,0.75,0.5,0.75,0.0,-1.56724078622,
0.0,0.75,0.5,1.0,0.0,-1.56812966645,
0.0,0.75,0.75,0.0,0.0,-0.0,
0.0,0.75,0.75,0.25,0.0,-1.56368533554,
0.0,0.75,0.75,0.5,0.0,-1.56724078622,
0.0,0.75,0.75,0.75,0.0,-1.56842596086,
0.0,0.75,0.75,1.0,0.0,-1.56901855089,
0.0,0.75,1.0,0.0,0.0,-0.0,
0.0,0.75,1.0,0.25,0.0,-1.56546304403,
0.0,0.75,1.0,0.5,0.0,-1.56812966645,
0.0,0.75,1.0,0.75,0.0,-1.56901855089,
0.0,0.75,1.0,1.0,0.0,-1.56946299425,
0.0,1.0,0.0,0.0,0.0,-0.0,
0.0,1.0,0.0,0.25,0.0,-0.0,
0.0,1.0,0.0,0.5,0.0,-0.0,
0.0,1.0,0.0,0.75,0.0,-0.0,
0.0,1.0,0.0,1.0,0.0,-0.0,
0.0,1.0,0.25,0.0,0.0,-0.0,
0.0,1.0,0.25,0.25,0.0,-1.55479769192,
0.0,1.0,0.25,0.5,0.0,-1.56279649746,
0.0,1.0,0.25,0.75,0.0,-1.56546304403,
0.0,1.0,0.25,1.0,0.0,-1.56679634813,
0.0,1.0,0.5,0.0,0.0,-0.0,
0.0,1.0,0.5,0.25,0.0,-1.56279649746,
0.0,1.0,0.5,0.5,0.0,-1.56679634813,
0.0,1.0,0.5,0.75,0.0,-1.56812966645,
0.0,1.0,0.5,1.0,0.0,-1.56879632946,
0.0,1.0,0.75,0.0,0.0,-0.0,
0.0,1.0,0.75,0.25,0.0,-1.56546304403,
0.0,1.0,0.75,0.5,0.0,-1.56812966645,
0.0,1.0,0.75,0.75,0.0,-1.56901855089,
0.0,1.0,0.75,1.0,0.0,-1.56946299425,
0.0,1.0,1.0,0.0,0.0,-0.0,
0.0,1.0,1.0,0.25,0.0,-1.56679634813,
0.0,1.0,1.0,0.5,0.0,-1.56879632946,
0.0,1.0,1.0,0.75,0.0,-1.56946299425,
0.0,1.0,1.0,1.0,0.0,-1.56979632713,
0.25,0.0,0.0,0.0,0.25,-0.0,
0.25,0.0,0.0,0.25,0.25,-0.0,
0.25,0.0,0.0,0.5,0.25,-0.0,
0.25,0.0,0.0,0.75,0.25,-0.0,
0.25,0.0,0.0,1.0,0.25,-0.0,
0.25,0.0,0.25,0.0,0.25,-0.0,
0.25,0.0,0.25,0.25,0.25,-0.0,
0.25,0.0,0.25,0.5,0.25,-0.0,
0.25,0.0,0.25,0.75,0.25,-0.0,
0.25,0.0,0.25,1.0,0.25,-0.0,
0.25,0.0,0.5,0.0,0.25,-0.0,
0.25,0.0,0.5,0.25,0.25,-0.0,
0.25,0.0,0.5,0.5,0.25,-0.0,
0.25,0.0,0.5,0.75,0.25,-0.0,
0.25,0.0,0.5,1.0,0.25,-0.0,
0.25,0.0,0.75,0.0,0.25,-0.0,
0.25,0.0,0.75,0.25,0.25,-0.0,
0.25,0.0,0.75,0.5,0.25,-0.0,
0.25,0.0,0.75,0.75,0.25,-0.0,
0.25,0.0,0.75,1.0,0.25,-0.0,
0.25,0.0,1.0,0.0,0.25,-0.0,
0.25,0.0,1.0,0.25,0.25,-0.0,
0.25,0.0,1.0,0.5,0.25,-0.0,
0.25,0.0,1.0,0.75,0.25,-0.0,
0.25,0.0,1.0,1.0,0.25,-0.0,
0.25,0.25,0.0,0.0,0.25,-0.0,
0.25,0.25,0.0,0.25,0.25,-0.0,
0.25,0.25,0.0,0.5,0.25,-0.0,
0.25,0.25,0.0,0.75,0.25,-0.0,
0.25,0.25,0.0,1.0,0.25,-0.0,
0.25,0.25,0.25,0.0,0.25,-0.0,
0.25,0.25,0.25,0.25,0.0159673323209,-1.50688349401,
0.25,0.25,0.25,0.5,0.00799590714305,-1.53880724276,
0.25,0.25,0.25,0.75,0.0053321201178,-1.54946622892,
0.25,0.25,0.25,1.0,0.00399948809828,-1.55479769192,
0.25,0.25,0.5,0.0,0.25,-0.0,
0.25,0.25,0.5,0.25,0.00799590714305,-1.53880724276,
0.25,0.25,0.5,0.5,0.00399948809828,-1.55479769192,
0.25,0.25,0.5,0.75,0.00266651497591,-1.56013006464,
0.25,0.25,0.5,1.0,0.00199993600307,-1.56279649746,
0.25,0.25,0.75,0.0,0.25,-0.0,
0.25,0.25,0.75,0.25,0.0053321201178,-1.54946622892,
0.25,0.25,0.75,0.5,0.00266651497591,-1.56013006464,
0.25,0.25,0.75,0.75,0.00177773283024,-1.56368533554,
0.25,0.25,0.75,1.0,0.00133331437077,-1.56546304403,
0.25,0.25,1.0,0.0,0.25,-0.0,
0.25,0.25,1.0,0.25,0.00399948809828,-1.55479769192,
0.25,0.25,1.0,0.5,0.00199993600307,-1.56279649746,
0.25,0.25,1.0,0.75,0.00133331437077,-1.56546304403,
0.25,0.25,1.0,1.0,0.000999992000096,-1.56679634813,
0.25,0.5,0.0,0.0,0.25,-0.0,
0.25,0.5,0.0,0.25,0.25,-0.0,
0.25,0.5,0.0,0.5,0.25,-0.0,
0.25,0.5,0.0,0.75,0.25,-0.0,
0.25,0.5,0.0,1.0,0.25,-0.0,
0.25,0.5,0.25,0.0,0.25,-0.0,
0.25,0.5,0.25,0.25,0.00799590714305,-1.53880724276,
0.25,0.5,0.25,0.5,0.00399948809828,-1.55479769192,
0.25,0.5,0.25,0.75,0.00266651497591,-1.56013006464,
0.25,0.5,0.25,1.0,0.00199993600307,-1.56279649746,
0.25,0.5,0.5,0.0,0.25,-0.0,
0.25,0.5,0.5,0.25,0.00399948809828,-1.55479769192,
0.25,0.5,0.5,0.5,0.00199993600307,-1.56279649746,
0.25,0.5,0.5,0.75,0.00133331437077,-1.56546304403,
0.25,0.5,0.5,1.0,0.000999992000096,-1.56679634813,
0.25,0.5,0.75,0.0,0.25,-0.0,
0.25,0.5,0.75,0.25,0.00266651497591,-1.56013006464,
0.25,0.5,0.75,0.5,0.00133331437077,-1.56546304403,
0.25,0.5,0.75,0.75,0.000888883270286,-1.56724078622,
0.25,0.5,0.75,1.0,0.000666664296309,-1.56812966645,
0.25,0.5,1.0,0.0,0.25,-0.0,
0.25,0.5,1.0,0.25,0.00199993600307,-1.56279649746,
0.25,0.5,1.0,0.5,0.000999992000096,-1.56679634813,
0.25,0.5,1.0,0.75,0.000666664296309,-1.56812966645,
0.25,0.5,1.0,1.0,0.000499999000003,-1.56879632946,
0.25,0.75,0.0,0.0,0.25,-0.0,
0.25,0.75,0.0,0.25,0.25,-0.0,
0.25,0.75,0.0,0.5,0.25,-0.0,
0.25,0.75,0.0,0.75,0.25,-0.0,
0.25,0.75,0.0,1.0,0.25,-0.0,
0.25,0.75,0.25,0.0,0.25,-0.0,
0.25,0.75,0.25,0.25,0.0053321201178,-1.54946622892,
0.25,0.75,0.25,0.5,0.00266651497591,-1.56013006464,
0.25,0.75,0.25,0.75,0.00177773283024,-1.56368533554,
0.25,0.75,0.25,1.0,0.00133331437077,-1.56546304403,
0.25,0.75,0.5,0.0,0.25,-0.0,
0.25,0.75,0.5,0.25,0.00266651497591,-1.56013006464,
0.25,0.75,0.5,0.5,0.00133331437077,-1.56546304403,
0.25,0.75,0.5,0.75,0.000888883270286,-1.56724078622,
0.25,0.75,0.5,1.0,0.000666664296309,-1.56812966645,
0.25,0.75,0.75,0.0,0.25,-0.0,
0.25,0.75,0.75,0.25,0.00177773283024,-1.56368533554,
0.25,0.75,0.75,0.5,0.000888883270286,-1.56724078622,
0.25,0.75,0.75,0.75,0.000592590927813,-1.56842596086,
0.25,0.75,0.75,1.0,0.000444443742114,-1.56901855089,
0.25,0.75,1.0,0.0,0.25,-0.0,
0.25,0.75,1.0,0.25,0.00133331437077,-1.56546304403,
0.25,0.75,1.0,0.5,0.000666664296309,-1.56812966645,
0.25,0.75,1.0,0.75,0.000444443742114,-1.56901855089,
0.25,0.75,1.0,1.0,0.000333333037037,-1.56946299425,
0.25,1.0,0.0,0.0,0.25,-0.0,
0.25,1.0,0.0,0.25,0.25,-0.0,
0.25,1.0,0.0,0.5,0.25,-0.0,
0.25,1.0,0.0,0.75,0.25,-0.0,
0.25,1.0,0.0,1.0,0.25,-0.0,
0.25,1.0,0.25,0.0,0.25,-0.0,
0.25,1.0,0.25,0.25,0.00399948809828,-1.55479769192,
0.25,1.0,0.25,0.5,0.00199993600307,-1.56279649746,
0.25,1.0,0.25,0.75,0.00133331437077,-1.56546304403,
0.25,1.0,0.25,1.0,0.000999992000096,-1.56679634813,
0.25,1.0,0.5,0.0,0.25,-0.0,
0.25,1.0,0.5,0.25,0.00199993600307,-1.56279649746,
0.25,1.0,0.5,0.5,0.000999992000096,-1.56679634813,
0.25,1.0,0.5,0.75,0.000666664296309,-1.56812966645,
0.25,1.0,0.5,1.0,0.000499999000003,-1.56879632946,
0.25,1.0,0.75,0.0,0.25,-0.0,
0.25,1.0,0.75,0.25,0.00133331437077,-1.56546304403,
0.25,1.0,0.75,0.5,0.000666664296309,-1.56812966645,
0.25,1.0,0.75,0.75,0.000444443742114,-1.56901855089,
0.25,1.0,0.75,1.0,0.000333333037037,-1.56946299425,
0.25,1.0,1.0,0.0,0.25,-0.0,
0.25,1.0,1.0,0.25,0.000999992000096,-1.56679634813,
0.25,1.0,1.0,0.5,0.000499999000003,-1.56879632946,
0.25,1.0,1.0,0.75,0.000333333037037,-1.56946299425,
0.25,1.0,1.0,1.0,0.000249999875,-1.56979632713,
0.5,0.0,0.0,0.0,0.5,-0.0,
0.5,0.0,0.0,0.25,0.5,-0.0,
0.5,0.0,0.0,0.5,0.5,-0.0,
0.5,0.0,0.0,0.75,0.5,-0.0,
0.5,0.0,0.0,1.0,0.5,-0.0,
0.5,0.0,0.25,0.0,0.5,-0.0,
0.5,0.0,0.25,0.25,0.5,-0.0,
0.5,0.0,0.25,0.5,0.5,-0.0,
0.5,0.0,0.25,0.75,0.5,-0.0,
0.5,0.0,0.25,1.0,0.5,-0.0,
0.5,0.0,0.5,0.0,0.5,-0.0,
0.5,0.0,0.5,0.25,0.5,-0.0,
0.5,0.0,0.5,0.5,0.5,-0.0,
0.5,0.0,0.5,0.75,0.5,-0.0,
0.5,0.0,0.5,1.0,0.5,-0.0,
0.5,0.0,0.75,0.0,0.5,-0.0,
0.5,0.0,0.75,0.25,0.5,-0.0,
0.5,0.0,0.75,0.5,0.5,-0.0,
0.5,0.0,0.75,0.75,0.5,-0.0,
0.5,0.0,0.75,1.0,0.5,-0.0,
0.5,0.0,1.0,0.0,0.5,-0.0,
0.5,0.0,1.0,0.25,0.5,-0.0,
0.5,0.0,1.0,0.5,0.5,-0.0,
0.5,0.0,1.0,0.75,0.5,-0.0,
0.5,0.0,1.0,1.0,0.5,-0.0,
0.5,0.25,0.0,0.0,0.5,-0.0,
0.5,0.25,0.0,0.25,0.5,-0.0,
0.5,0.25,0.0,0.5,0.5,-0.0,
0.5,0.25,0.0,0.75,0.5,-0.0,
0.5,0.25,0.0,1.0,0.5,-0.0,
0.5,0.25,0.25,0.0,0.5,-0.0,
0.5,0.25,0.25,0.25,0.0319346646419,-1.50688349401,
0.5,0.25,0.25,0.5,0.0159918142861,-1.53880724276,
0.5,0.25,0.25,0.75,0.0106642402356,-1.54946622892,
0.5,0.25,0.25,1.0,0.00799897619657,-1.55479769192,
0.5,0.25,0.5,0.0,0.5,-0.0,
0.5,0.25,0.5,0.25,0.0159918142861,-1.53880724276,
0.5,0.25,0.5,0.5,0.00799897619657,-1.55479769192,
0.5,0.25,0.5,0.75,0.00533302995181,-1.56013006464,
0.5,0.25,0.5,1.0,0.00399987200614,-1.56279649746,
0.5,0.25,0.75,0.0,0.5,-0.0,
0.5,0.25,0.75,0.25,0.0106642402356,-1.54946622892,
0.5,0.25,0.75,0.5,0.00533302995181,-1.56013006464,
0.5,0.25,0.75,0.75,0.00355546566047,-1.56368533554,
0.5,0.25,0.75,1.0,0.00266662874155,-1.56546304403,
0.5,0.25,1.0,0.0,0.5,-0.0,
0.5,0.25,1.0,0.25,0.00799897619657,-1.55479769192,
0.5,0.25,1.0,0.5,0.00399987200614,-1.56279649746,
0.5,0.25,1.0,0.75,0.00266662874155,-1.56546304403,
0.5,0.25,1.0,1.0,0.00199998400019,-1.56679634813,
0.5,0.5,0.0,0.0,0.5,-0.0,
0.5,0.5,0.0,0.25,0.5,-0.0,
0.5,0.5,0.0,0.5,0.5,-0.0,
0.5,0.5,0.0,0.75,0.5,-0.0,
0.5,0.5,0.0,1.0,0.5,-0.0,
0.5,0.5,0.25,0.0,0.5,-0.0,
0.5,0.5,0.25,0.25,0.0159918142861,-1.53880724276,
0.5,0.5,0.25,0.5,0.00799897619657,-1.55479769192,
0.5,0.5,0.25,0.75,0.00533302995181,-1.56013006464,
0.5,0.5,0.25,1.0,0.00399987200614,-1.56279649746,
0.5,0.5,0.5,0.0,0.5,-0.0,
0.5,0.5,0.5,0.25,0.00799897619657,-1.55479769192,
0.5,0.5,0.5,0.5,0.00399987200614,-1.56279649746,
0.5,0.5,0.5,0.75,0.00266662874155,-1.56546304403,
0.5,0.5,0.5,1.0,0.00199998400019,-1.56679634813,
0.5,0.5,0.75,0.0,0.5,-0.0,
0.5,0.5,0.75,0.25,0.00533302995181,-1.56013006464,
0.5,0.5,0.75,0.5,0.00266662874155,-1.56546304403,
0.5,0.5,0.75,0.75,0.00177776654057,-1.56724078622,
0.5,0.5,0.75,1.0,0.00133332859262,-1.56812966645,
0.5,0.5,1.0,0.0,0.5,-0.0,
0.5,0.5,1.0,0.25,0.00399987200614,-1.56279649746,
0.5,0.5,1.0,0.5,0.00199998400019,-1.56679634813,
0.5,0.5,1.0,0.75,0.00133332859262,-1.56812966645,
0.5,0.5,1.0,1.0,0.000999998000006,-1.56879632946,
0.5,0.75,0.0,0.0,0.5,-0.0,
0.5,0.75,0.0,0.25,0.5,-0.0,
0.5,0.75,0.0,0.5,0.5,-0.0,
0.5,0.75,0.0,0.75,0.5,-0.0,
0.5,0.75,0.0,1.0,0.5,-0.0,
0.5,0.75,0.25,0.0,0.5,-0.0,
0.5,0.75,0.25,0.25,0.0106642402356,-1.54946622892,
0.5,0.75,0.25,0.5,0.00533302995181,-1.56013006464,
0.5,0.75,0.25,0.75,0.00355546566047,-1.56368533554,
0.5,0.75,0.25,1.0,0.00266662874155,-1.56546304403,
0.5,0.75,0.5,0.0,0.5,-0.0,
0.5,0.75,0.5,0.25,0.00533302995181,-1.56013006464,
0.5,0.75,0.5,0.5,0.00266662874155,-1.56546304403,
0.5,0.75,0.5,0.75,0.00177776654057,-1.56724078622,
0.5,0.75,0.5,1.0,0.00133332859262,-1.56812966645,
0.5,0.75,0.75,0.0,0.5,-0.0,
0.5,0.75,0.75,0.25,0.00355546566047,-1.56368533554,
0.5,0.75,0.75,0.5,0.00177776654057,-1.56724078622,
0.5,0.75,0.75,0.75,0.00118518185563,-1.56842596086,
0.5,0.75,0.75,1.0,0.000888887484228,-1.56901855089,
0.5,0.75,1.0,0.0,0.5,-0.0,
0.5,0.75,1.0,0.25,0.00266662874155,-1.56546304403,
0.5,0.75,1.0,0.5,0.00133332859262,-1.56812966645,
0.5,0.75,1.0,0.75,0.000888887484228,-1.56901855089,
0.5,0.75,1.0,1.0,0.000666666074075,-1.56946299425,
0.5,1.0,0.0,0.0,0.5,-0.0,
0.5,1.0,0.0,0.25,0.5,-0.0,
0.5,1.0,0.0,0.5,0.5,-0.0,
0.5,1.0,0.0,0.75,0.5,-0.0,
0.5,1.0,0.0,1.0,0.5,-0.0,
0.5,1.0,0.25,0.0,0.5,-0.0,
0.5,1.0,0.25,0.25,0.00799897619657,-1.55479769192,
0.5,1.0,0.25,0.5,0.00399987200614,-1.56279649746,
0.5,1.0,0.25,0.75,0.00266662874155,-1.56546304403,
0.5,1.0,0.25,1.0,0.00199998400019,-1.56679634813,
0.5,1.0,0.5,0.0,0.5,-0.0,
0.5,1.0,0.5,0.25,0.00399987200614,-1.56279649746,
0.5,1.0,0.5,0.5,0.00199998400019,-1.56679634813,
0.5,1.0,0.5,0.75,0.00133332859262,-1.56812966645,
0.5,1.0,0.5,1.0,0.000999998000006,-1.56879632946,
0.5,1.0,0.75,0.0,0.5,-0.0,
0.5,1.0,0.75,0.25,0.00266662874155,-1.56546304403,
0.5,1.0,0.75,0.5,0.00133332859262,-1.56812966645,
0.5,1.0,0.75,0.75,0.000888887484228,-1.56901855089,
0.5,1.0,0.75,1.0,0.000666666074075,-1.56946299425,
0.5,1.0,1.0,0.0,0.5,-0.0,
0.5,1.0,1.0,0.25,0.00199998400019,-1.56679634813,
0.5,1.0,1.0,0.5,0.000999998000006,-1.56879632946,
0.5,1.0,1.0,0.75,0.000666666074075,-1.56946299425,
0.5,1.0,1.0,1.0,0.00049999975,-1.56979632713,
0.75,0.0,0.0,0.0,0.75,-0.0,
0.75,0.0,0.0,0.25,0.75,-0.0,
0.75,0.0,0.0,0.5,0.75,-0.0,
0.75,0.0,0.0,0.75,0.75,-0.0,
0.75,0.0,0.0,1.0,0.75,-0.0,
0.75,0.0,0.25,0.0,0.75,-0.0,
0.75,0.0,0.25,0.25,0.75,-0.0,
0.75,0.0,0.25,0.5,0.75,-0.0,
0.75,0.0,0.25,0.75,0.75,-0.0,
0.75,0.0,0.25,1.0,0.75,-0.0,
0.75,0.0,0.5,0.0,0.75,-0.0,
0.75,0.0,0.5,0.25,0.75,-0.0,
0.75,0.0,0.5,0.5,0.75,-0.0,
0.75,0.0,0.5,0.75,0.75,-0.0,
0.75,0.0,0.5,1.0,0.75,-0.0,
0.75,0.0,0.75,0.0,0.75,-0.0,
0.75,0.0,0.75,0.25,0.75,-0.0,
0.75,0.0,0.75,0.5,0.75,-0.0,
0.75,0.0,0.75,0.75,0.75,-0.0,
0.75,0.0,0.75,1.0,0.75,-0.0,
0.75,0.0,1.0,0.0,0.75,-0.0,
0.75,0.0,1.0,0.25,0.75,-0.0,
0.75,0.0,1.0,0.5,0.75,-0.0,
0.75,0.0,1.0,0.75,0.75,-0.0,
0.75,0.0,1.0,1.0,0.75,-0.0,
0.75,0.25,0.0,0.0,0.75,-0.0,
0.75,0.25,0.0,0.25,0.75,-0.0,
0.75,0.25,0.0,0.5,0.75,-0.0,
0.75,0.25,0.0,0.75,0.75,-0.0,
0.75,0.25,0.0,1.0,0.75,-0.0,
0.75,0.25,0.25,0.0,0.75,-0.0,
0.75,0.25,0.25,0.25,0.0479019969628,-1.50688349401,
0.75,0.25,0.25,0.5,0.0239877214291,-1.53880724276,
0.75,0.25,0.25,0.75,0.0159963603534,-1.54946622892,
0.75,0.25,0.25,1.0,0.0119984642948,-1.55479769192,
0.75,0.25,0.5,0.0,0.75,-0.0,
0.75,0.25,0.5,0.25,0.0239877214291,-1.53880724276,
0.75,0.25,0.5,0.5,0.0119984642948,-1.55479769192,
0.75,0.25,0.5,0.75,0.00799954492772,-1.56013006464,
0.75,0.25,0.5,1.0,0.00599980800922,-1.56279649746,
0.75,0.25,0.75,0.0,0.75,-0.0,
0.75,0.25,0.75,0.25,0.0159963603534,-1.54946622892,
0.75,0.25,0.75,0.5,0.00799954492772,-1.56013006464,
0.75,0.25,0.75,0.75,0.00533319849071,-1.56368533554,
0.75,0.25,0.75,1.0,0.00399994311232,-1.56546304403,
0.75,0.25,1.0,0.0,0.75,-0.0,
0.75,0.25,1.0,0.25,0.0119984642948,-1.55479769192,
0.75,0.25,1.0,0.5,0.00599980800922,-1.56279649746,
0.75,0.25,1.0,0.75,0.00399994311232,-1.56546304403,
0.75,0.25,1.0,1.0,0.00299997600029,-1.56679634813,
0.75,0.5,0.0,0.0,0.75,-0.0,
0.75,0.5,0.0,0.25,0.75,-0.0,
0.75,0.5,0.0,0.5,0.75,-0.0,
0.75,0.5,0.0,0.75,0.75,-0.0,
0.75,0.5,0.0,1.0,0.75,-0.0,
0.75,0.5,0.25,0.0,0.75,-0.0,
0.75,0.5,0.25,0.25,0.0239877214291,-1.53880724276,
0.75,0.5,0.25,0.5,0.0119984642948,-1.55479769192,
0.75,0.5,0.25,0.75,0.00799954492772,-1.56013006464,
0.75,0.5,0.25,1.0,0.00599980800922,-1.56279649746,
0.75,0.5,0.5,0.0,0.75,-0.0,
0.75,0.5,0.5,0.25,0.0119984642948,-1.55479769192,
0.75,0.5,0.5,0.5,0.00599980800922,-1.56279649746,
0.75,0.5,0.5,0.75,0.00399994311232,-1.56546304403,
0.75,0.5,0.5,1.0,0.00299997600029,-1.56679634813,
0.75,0.5,0.75,0.0,0.75,-0.0,
0.75,0.5,0.75,0.25,0.00799954492772,-1.56013006464,
0.75,0.5,0.75,0.5,0.00399994311232,-1.56546304403,
0.75,0.5,0.75,0.75,0.00266664981086,-1.56724078622,
0.75,0.5,0.75,1.0,0.00199999288893,-1.56812966645,
0.75,0.5,1.0,0.0,0.75,-0.0,
0.75,0.5,1.0,0.25,0.00599980800922,-1.56279649746,
0.75,0.5,1.0,0.5,0.00299997600029,-1.56679634813,
0.75,0.5,1.0,0.75,0.00199999288893,-1.56812966645,
0.75,0.5,1.0,1.0,0.00149999700001,-1.56879632946,
0.75,0.75,0.0,0.0,0.75,-0.0,
0.75,0.75,0.0,0.25,0.75,-0.0,
0.75,0.75,0.0,0.5,0.75,-0.0,
0.75,0.75,0.0,0.75,0.75,-0.0,
0.75,0.75,0.0,1.0,0.75,-0.0,
0.75,0.75,0.25,0.0,0.75,-0.0,
0.75,0.75,0.25,0.25,0.0159963603534,-1.54946622892,
0.75,0.75,0.25,0.5,0.00799954492772,-1.56013006464,
0.75,0.75,0.25,0.75,0.00533319849071,-1.56368533554,
0.75,0.75,0.25,1.0,0.00399994311232,-1.56546304403,
0.75,0.75,0.5,0.0,0.75,-0.0,
0.75,0.75,0.5,0.25,0.00799954492772,-1.56013006464,
0.75,0.75,0.5,0.5,0.00399994311232,-1.56546304403,
0.75,0.75,0.5,0.75,0.00266664981086,-1.56724078622,
0.75,0.75,0.5,1.0,0.00199999288893,-1.56812966645,
0.75,0.75,0.75,0.0,0.75,-0.0,
0.75,0.75,0.75,0.25,0.00533319849071,-1.56368533554,
0.75,0.75,0.75,0.5,0.00266664981086,-1.56724078622,
0.75,0.75,0.75,0.75,0.00177777278344,-1.56842596086,
0.75,0.75,0.75,1.0,0.00133333122634,-1.56901855089,
0.75,0.75,1.0,0.0,0.75,-0.0,
0.75,0.75,1.0,0.25,0.00399994311232,-1.56546304403,
0.75,0.75,1.0,0.5,0.00199999288893,-1.56812966645,
0.75,0.75,1.0,0.75,0.00133333122634,-1.56901855089,
0.75,0.75,1.0,1.0,0.000999999111112,-1.56946299425,
0.75,1.0,0.0,0.0,0.75,-0.0,
0.75,1.0,0.0,0.25,0.75,-0.0,
0.75,1.0,0.0,0.5,0.75,-0.0,
0.75,1.0,0.0,0.75,0.75,-0.0,
0.75,1.0,0.0,1.0,0.75,-0.0,
0.75,1.0,0.25,0.0,0.75,-0.0,
0.75,1.0,0.25,0.25,0.0119984642948,-1.55479769192,
0.75,1.0,0.25,0.5,0.00599980800922,-1.56279649746,
